Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TrackTemp,AirTemp,Fuel_Weight_kg,LapTime_s,Fuel_Corrected_LapTime,Compound_C_Rating,Race,Country,Circuit,Stint_ID,traction,asphalt_grip,asphalt_abrasion,track_evolution,tyre_stress,braking,lateral,downforce,Degradation_Delta,Stint_Length,Tyre_Thermal_Stress,Pressure_Deviation_Index,Slip_Energy_Index,Lateral_Load_Index,Brake_Thermal_Index,Aero_Load_Index,Latent_Degradation_Mean,Latent_Degradation_Std,Prior_Degradation_Mean,Prior_Degradation_Std,Latent_Degradation_Rate
0 days 01:35:25.580000,VER,1,0 days 00:01:32.506000,25.0,2.0,,,0 days 00:00:32.606000,0 days 00:00:41.890000,0 days 00:00:18.010000,0 days 01:34:25.701000,0 days 01:35:07.591000,0 days 01:35:25.601000,287.0,303.0,265.0,303.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:33:53.074000,,1,3.0,,,False,True,19.6,14.4,60.18867924528302,92.506,90.91701886792453,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.26979245283018827,31,1.88,1.4928571428571429,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.17594406010536756,0.15273733899323455,0.13480516413636084,0.18318007715090032,0.04258096966258817
0 days 01:36:58.028000,VER,1,0 days 00:01:32.448000,26.0,2.0,,,0 days 00:00:32.488000,0 days 00:00:41.948000,0 days 00:00:18.012000,0 days 01:35:58.089000,0 days 01:36:40.037000,0 days 01:36:58.049000,286.0,301.0,266.0,302.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:35:25.580000,,1,3.0,,,False,True,19.6,14.4,58.113207547169814,92.448,90.9138113207547,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2665849056603662,31,1.88,1.4928571428571429,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.23500486997081652,0.16201324346245408,0.21852502976795574,0.19986443988437078,0.04670571444184856
0 days 01:38:30.374000,VER,1,0 days 00:01:32.346000,27.0,2.0,,,0 days 00:00:32.464000,0 days 00:00:41.948000,0 days 00:00:17.934000,0 days 01:37:30.513000,0 days 01:38:12.461000,0 days 01:38:30.395000,286.0,302.0,266.0,302.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:36:58.028000,,1,3.0,,,False,True,19.4,14.4,56.0377358490566,92.346,90.86660377358491,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2193773584905756,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.25897718391933044,0.16708510683079725,0.28171058441266505,0.20962877994253104,0.041429001494217334
0 days 01:40:02.837000,VER,1,0 days 00:01:32.463000,28.0,2.0,,,0 days 00:00:32.516000,0 days 00:00:41.941000,0 days 00:00:18.006000,0 days 01:39:02.911000,0 days 01:39:44.852000,0 days 01:40:02.858000,285.0,302.0,267.0,301.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:38:30.374000,,1,3.0,,,False,True,19.5,14.5,53.9622641509434,92.463,91.03839622641509,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.3911698113207507,31,1.885,1.4964285714285714,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3338931541539957,0.168053414445016,0.3004061854135478,0.21155068096355542,0.04848503344285952
0 days 01:41:34.985000,VER,1,0 days 00:01:32.148000,29.0,2.0,,,0 days 00:00:32.292000,0 days 00:00:41.902000,0 days 00:00:17.954000,0 days 01:40:35.150000,0 days 01:41:17.052000,0 days 01:41:35.006000,287.0,302.0,267.0,302.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:40:02.837000,,1,3.0,,,False,True,19.6,14.5,51.88679245283019,92.148,90.77818867924528,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.1309622641509378,31,1.88,1.4928571428571429,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2913159746093872,0.16650912972218193,0.3823781875968552,0.20849465906003606,0.030991139983827607
0 days 01:43:07.631000,VER,1,0 days 00:01:32.646000,30.0,2.0,,,0 days 00:00:32.347000,0 days 00:00:42.049000,0 days 00:00:18.250000,0 days 01:42:07.353000,0 days 01:42:49.402000,0 days 01:43:07.652000,284.0,303.0,270.0,304.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:41:34.985000,,1,2.0,,,False,True,19.7,14.6,49.81132075471698,92.646,91.33098113207548,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.6837547169811415,31,1.875,1.4892857142857143,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.44899016697578087,0.16379548499102084,0.3223071145932148,0.20323960463755789,0.05346714760425428
0 days 01:44:39.365000,VER,1,0 days 00:01:31.734000,31.0,2.0,,,0 days 00:00:31.854000,0 days 00:00:41.932000,0 days 00:00:17.948000,0 days 01:43:39.506000,0 days 01:44:21.438000,0 days 01:44:39.386000,287.0,301.0,265.0,302.0,True,HARD,10.0,True,Red Bull Racing,0 days 01:43:07.631000,,1,2.0,,,False,True,19.5,14.5,47.735849056603776,91.734,90.47377358490566,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.0,31,1.885,1.4964285714285714,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3328520602900555,0.1607442348191712,0.5024573145800352,0.19749648355137842,0.02524790307867633
0 days 01:46:11.398000,VER,1,0 days 00:01:32.033000,32.0,2.0,,,0 days 00:00:32.143000,0 days 00:00:41.921000,0 days 00:00:17.969000,0 days 01:45:11.529000,0 days 01:45:53.450000,0 days 01:46:11.419000,286.0,299.0,266.0,300.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:44:39.365000,,1,1.0,,,False,True,19.5,14.6,45.660377358490564,92.033,90.82756603773585,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.1803396226415117,31,1.885,1.4964285714285714,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.30026927965164457,0.15780729200821444,0.35809996336873184,0.19212381797474845,0.016086357884785515
0 days 01:47:43.212000,VER,1,0 days 00:01:31.814000,33.0,2.0,,,0 days 00:00:32.065000,0 days 00:00:41.803000,0 days 00:00:17.946000,0 days 01:46:43.484000,0 days 01:47:25.287000,0 days 01:47:43.233000,286.0,299.0,266.0,300.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:46:11.398000,,1,1.0,,,False,True,19.4,14.6,43.58490566037736,91.814,90.66335849056603,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.016132075471688267,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.22187857809954054,0.1552051536187722,0.3163556375364301,0.18748317253156435,0.001638155960474022
0 days 01:49:14.994000,VER,1,0 days 00:01:31.782000,34.0,2.0,,,0 days 00:00:32.083000,0 days 00:00:41.774000,0 days 00:00:17.925000,0 days 01:48:15.316000,0 days 01:48:57.090000,0 days 01:49:15.015000,287.0,299.0,266.0,299.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:47:43.212000,,1,1.0,,,False,True,19.4,14.5,41.509433962264154,91.782,90.68615094339623,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.03892452830189086,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.1670479966430301,0.15302510986501172,0.22351673406001454,0.18367710950189847,0.0
0 days 01:50:47.004000,VER,1,0 days 00:01:32.010000,35.0,2.0,,,0 days 00:00:32.080000,0 days 00:00:41.907000,0 days 00:00:18.023000,0 days 01:49:47.095000,0 days 01:50:29.002000,0 days 01:50:47.025000,287.0,299.0,266.0,299.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:49:14.994000,,1,1.0,,,False,True,19.5,14.5,39.43396226415095,92.01,90.96894339622642,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.32171698113208436,31,1.885,1.4964285714285714,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.21328911819467644,0.15127874167963787,0.1670479966430301,0.18067957961528786,0.006806145897823344
0 days 01:52:18.762000,VER,1,0 days 00:01:31.758000,36.0,2.0,,,0 days 00:00:31.972000,0 days 00:00:41.801000,0 days 00:00:17.985000,0 days 01:51:18.997000,0 days 01:52:00.798000,0 days 01:52:18.783000,286.0,300.0,266.0,300.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:50:47.004000,,1,1.0,,,False,True,19.4,14.5,37.35849056603773,91.758,90.7717358490566,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.12450943396225966,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.19202344359156,0.1499352927425541,0.2200952640924998,0.17840362696188478,0.0027067194076721614
0 days 01:53:50.501000,VER,1,0 days 00:01:31.739000,37.0,2.0,,,0 days 00:00:32.041000,0 days 00:00:41.827000,0 days 00:00:17.871000,0 days 01:52:50.824000,0 days 01:53:32.651000,0 days 01:53:50.522000,285.0,300.0,267.0,300.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:52:18.762000,,1,1.0,,,False,True,19.3,14.4,35.283018867924525,91.739,90.80752830188679,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.16030188679245327,31,1.8949999999999998,1.5035714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.18475273371928025,0.1489419483845311,0.19473016299923218,0.1767370967687972,0.0012545475217787955
0 days 01:55:22.289000,VER,1,0 days 00:01:31.788000,38.0,2.0,,,0 days 00:00:31.926000,0 days 00:00:41.861000,0 days 00:00:18.001000,0 days 01:54:22.448000,0 days 01:55:04.309000,0 days 01:55:22.310000,285.0,300.0,266.0,300.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:53:50.501000,,1,1.0,,,False,True,19.3,14.5,33.20754716981132,91.788,90.91132075471698,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2640943396226447,31,1.8949999999999998,1.5035714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.20842343403624994,0.14823690832839673,0.18600728124105903,0.17556249213042938,0.004515290137995718
0 days 01:56:54.068000,VER,1,0 days 00:01:31.779000,39.0,2.0,,,0 days 00:00:31.910000,0 days 00:00:41.900000,0 days 00:00:17.969000,0 days 01:55:54.220000,0 days 01:56:36.120000,0 days 01:56:54.089000,284.0,300.0,267.0,302.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:55:22.289000,,1,1.0,,,False,True,19.2,14.5,31.132075471698116,91.779,90.95711320754717,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.30988679245282924,31,1.9,1.5071428571428573,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.24058972312899032,0.14775805776673562,0.21293872417424567,0.17476856479376185,0.008541258113398413
0 days 01:58:25.581000,VER,1,0 days 00:01:31.513000,40.0,2.0,,,0 days 00:00:31.829000,0 days 00:00:41.826000,0 days 00:00:17.858000,0 days 01:57:25.918000,0 days 01:58:07.744000,0 days 01:58:25.602000,285.0,301.0,267.0,303.0,True,HARD,19.0,True,Red Bull Racing,0 days 01:56:54.068000,,1,1.0,,,False,True,19.3,14.4,29.05660377358491,91.513,90.74590566037736,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.09867924528302296,31,1.8949999999999998,1.5035714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2063995567843245,0.14744852231100353,0.24913098124238875,0.17425699711738504,0.0023099563390376783
0 days 01:59:57.161000,VER,1,0 days 00:01:31.580000,41.0,2.0,,,0 days 00:00:31.773000,0 days 00:00:41.884000,0 days 00:00:17.923000,0 days 01:58:57.375000,0 days 01:59:39.259000,0 days 01:59:57.182000,285.0,301.0,268.0,302.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:58:25.581000,,1,1.0,,,False,True,19.4,14.5,26.98113207547169,91.58,90.86769811320755,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.2204716981132151,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.21204167188107664,0.14725979127846786,0.2087095131233622,0.17394570921506408,0.0027966601075869566
0 days 02:01:28.629000,VER,1,0 days 00:01:31.468000,42.0,2.0,,,0 days 00:00:31.715000,0 days 00:00:41.833000,0 days 00:00:17.920000,0 days 02:00:28.897000,0 days 02:01:10.730000,0 days 02:01:28.650000,289.0,301.0,268.0,303.0,True,HARD,21.0,True,Red Bull Racing,0 days 01:59:57.161000,,1,1.0,,,False,True,19.4,14.5,24.905660377358487,91.468,90.81049056603774,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.16326415094340518,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.20024886182836563,0.14715293571600252,0.2148383319886636,0.17376967422443207,0.000662637706823808
0 days 02:03:00.070000,VER,1,0 days 00:01:31.441000,43.0,2.0,,,0 days 00:00:31.714000,0 days 00:00:41.806000,0 days 00:00:17.921000,0 days 02:02:00.364000,0 days 02:02:42.170000,0 days 02:03:00.091000,288.0,302.0,268.0,303.0,True,HARD,22.0,True,Red Bull Racing,0 days 02:01:28.629000,,1,1.0,,,False,True,19.4,14.5,22.830188679245282,91.441,90.83828301886793,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.19105660377358902,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.19812577947500196,0.14709843737358894,0.20091149953518944,0.17367995132186417,0.00025471224917453586
0 days 02:04:31.671000,VER,1,0 days 00:01:31.601000,44.0,2.0,,,0 days 00:00:31.765000,0 days 00:00:41.892000,0 days 00:00:17.944000,0 days 02:03:31.856000,0 days 02:04:13.748000,0 days 02:04:31.692000,288.0,302.0,268.0,303.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:03:00.070000,,1,1.0,,,False,True,19.4,14.5,20.754716981132077,91.601,91.05307547169811,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.40584905660377046,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2570078223300082,0.14707513299838879,0.1983804917241765,0.17364159634838564,0.00884654655889469
0 days 02:06:03.275000,VER,1,0 days 00:01:31.604000,45.0,2.0,,,0 days 00:00:31.840000,0 days 00:00:41.816000,0 days 00:00:17.948000,0 days 02:05:03.532000,0 days 02:05:45.348000,0 days 02:06:03.296000,290.0,304.0,268.0,303.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:04:31.671000,,1,1.0,,,False,True,19.4,14.5,18.679245283018872,91.604,91.1108679245283,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.46364150943396965,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3217410059394325,0.1470687169221838,0.26585436888890285,0.17363103785675582,0.017040869031976977
0 days 02:07:34.742000,VER,1,0 days 00:01:31.467000,46.0,2.0,,,0 days 00:00:31.720000,0 days 00:00:41.841000,0 days 00:00:17.906000,0 days 02:06:35.016000,0 days 02:07:16.857000,0 days 02:07:34.763000,288.0,301.0,268.0,301.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:06:03.275000,,1,1.0,,,False,True,19.4,14.5,16.603773584905667,91.467,91.02866037735849,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.38143396226415405,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3508338613572387,0.14707014223980777,0.3387818749714095,0.17363338335609432,0.01880848237828541
0 days 02:09:06.119000,VER,1,0 days 00:01:31.377000,47.0,2.0,,,0 days 00:00:31.632000,0 days 00:00:41.827000,0 days 00:00:17.918000,0 days 02:08:06.395000,0 days 02:08:48.222000,0 days 02:09:06.140000,288.0,301.0,268.0,302.0,True,HARD,26.0,True,Red Bull Racing,0 days 02:07:34.742000,,1,1.0,,,False,True,19.4,14.6,14.528301886792448,91.377,90.99345283018867,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.3462264150943355,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.36302546209646575,0.14707414456210963,0.3696423437355241,0.17363996971188717,0.017837887831107027
0 days 02:10:37.477000,VER,1,0 days 00:01:31.358000,48.0,2.0,,,0 days 00:00:31.599000,0 days 00:00:41.852000,0 days 00:00:17.907000,0 days 02:09:37.739000,0 days 02:10:19.591000,0 days 02:10:37.498000,288.0,302.0,269.0,303.0,True,HARD,27.0,True,Red Bull Racing,0 days 02:09:06.119000,,1,1.0,,,False,True,19.2,14.6,12.452830188679243,91.358,91.02924528301887,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.3820188679245291,31,1.9,1.5071428571428573,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3811898937754882,0.14707800724895967,0.38086334992757276,0.17364632647973893,0.017885788144144203
0 days 02:12:08.752000,VER,1,0 days 00:01:31.275000,49.0,2.0,,,0 days 00:00:31.542000,0 days 00:00:41.814000,0 days 00:00:17.919000,0 days 02:11:09.040000,0 days 02:11:50.854000,0 days 02:12:08.773000,288.0,303.0,269.0,303.0,True,HARD,28.0,True,Red Bull Racing,0 days 02:10:37.477000,,1,1.0,,,False,True,19.2,14.5,10.377358490566039,91.275,91.00103773584907,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.35381132075472976,31,1.9,1.5071428571428573,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.38628373819053724,0.14708060695697253,0.3990756819196324,0.17365060489266892,0.016009406901633477
0 days 02:13:40.116000,VER,1,0 days 00:01:31.364000,50.0,2.0,,,0 days 00:00:31.481000,0 days 00:00:41.886000,0 days 00:00:17.997000,0 days 02:12:40.254000,0 days 02:13:22.140000,0 days 02:13:40.137000,290.0,302.0,269.0,301.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:12:08.752000,,1,1.0,,,False,True,19.4,14.6,8.301886792452834,91.364,91.14483018867925,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.49760377358491326,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.42922883408079576,0.14708172634434297,0.40229314509217073,0.17365244712761746,0.019960242551850117
0 days 02:15:11.301000,VER,1,0 days 00:01:31.185000,51.0,2.0,,,0 days 00:00:31.392000,0 days 00:00:41.775000,0 days 00:00:18.018000,0 days 02:14:11.529000,0 days 02:14:53.304000,0 days 02:15:11.322000,290.0,302.0,270.0,301.0,True,HARD,30.0,True,Red Bull Racing,0 days 02:13:40.116000,,1,1.0,,,False,True,19.4,14.6,6.226415094339629,91.185,91.02062264150943,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.37339622641509607,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.427769335988437,0.1470815931309924,0.4491890766326459,0.17365222789049828,0.016818659050873416
0 days 02:16:42.342000,VER,1,0 days 00:01:31.041000,52.0,2.0,,,0 days 00:00:31.286000,0 days 00:00:41.708000,0 days 00:00:18.047000,0 days 02:15:42.608000,0 days 02:16:24.316000,0 days 02:16:42.363000,290.0,303.0,269.0,302.0,True,HARD,31.0,True,Red Bull Racing,0 days 02:15:11.301000,,1,1.0,,,False,True,19.2,14.7,4.15094339622641,91.041,90.93141509433961,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.28418867924527547,31,1.9,1.5071428571428573,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.3992583221536487,0.1470805948841456,0.44458799503931046,0.17365058502386996,0.010170635033984493
0 days 02:18:13.890000,VER,1,0 days 00:01:31.548000,53.0,2.0,,,0 days 00:00:31.464000,0 days 00:00:41.932000,0 days 00:00:18.152000,0 days 02:17:13.827000,0 days 02:17:55.759000,0 days 02:18:13.911000,290.0,303.0,268.0,303.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:16:42.342000,,1,1.0,,,False,True,19.0,14.6,2.075471698113205,91.548,91.49320754716982,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_VER_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.8459811320754795,31,1.91,1.5142857142857145,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.5327983767559482,0.14707912027583087,0.40942895718763317,0.17364815820856844,0.028263088341322677
0 days 01:32:22.868000,NOR,4,0 days 00:01:32.719000,23.0,2.0,,,0 days 00:00:32.903000,0 days 00:00:41.891000,0 days 00:00:17.925000,0 days 01:31:23.097000,0 days 01:32:04.988000,0 days 01:32:22.913000,284.0,302.0,268.0,300.0,True,HARD,2.0,True,McLaren,0 days 01:30:50.149000,,1,6.0,,,False,True,20.0,14.5,64.33962264150944,92.719,91.02043396226415,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.37141509433962483,31,1.8599999999999999,1.4785714285714286,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.1126554078334158,0.15237425254082615,0.0,0.1825547152146416,0.0389049767784674
0 days 01:33:55.585000,NOR,4,0 days 00:01:32.717000,24.0,2.0,,,0 days 00:00:32.773000,0 days 00:00:41.938000,0 days 00:00:18.006000,0 days 01:32:55.686000,0 days 01:33:37.624000,0 days 01:33:55.630000,280.0,304.0,268.0,303.0,True,HARD,3.0,True,McLaren,0 days 01:32:22.868000,,1,5.0,,,False,True,19.7,14.5,62.264150943396224,92.717,91.07322641509434,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.42420754716981435,31,1.875,1.4892857142857143,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.22629809378494992,0.14485541701313984,0.1515603846118832,0.1700207635533911,0.05121926834162559
0 days 01:35:27.823000,NOR,4,0 days 00:01:32.238000,25.0,2.0,,,0 days 00:00:32.511000,0 days 00:00:41.782000,0 days 00:00:17.945000,0 days 01:34:28.141000,0 days 01:35:09.923000,0 days 01:35:27.868000,280.0,301.0,266.0,301.0,True,HARD,4.0,True,McLaren,0 days 01:33:55.585000,,1,5.0,,,False,True,19.6,14.4,60.18867924528302,92.238,90.64901886792453,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.0,31,1.88,1.4928571428571429,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.19294082161976256,0.15273733899323455,0.2775173621265755,0.18318007715090032,0.030580316876905614
0 days 01:37:00.390000,NOR,4,0 days 00:01:32.567000,26.0,2.0,,,0 days 00:00:32.632000,0 days 00:00:42.004000,0 days 00:00:17.931000,0 days 01:36:00.500000,0 days 01:36:42.504000,0 days 01:37:00.435000,281.0,300.0,266.0,301.0,False,HARD,5.0,True,McLaren,0 days 01:35:27.823000,,1,4.0,,,False,True,19.6,14.4,58.113207547169814,92.567,91.0328113207547,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.3837924528301784,31,1.88,1.4928571428571429,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.2784785348751265,0.16201324346245408,0.22352113849666816,0.19986443988437078,0.04433562220774488
0 days 01:38:32.693000,NOR,4,0 days 00:01:32.303000,27.0,2.0,,,0 days 00:00:32.505000,0 days 00:00:41.844000,0 days 00:00:17.954000,0 days 01:37:32.940000,0 days 01:38:14.784000,0 days 01:38:32.738000,281.0,301.0,267.0,302.0,False,HARD,6.0,True,McLaren,0 days 01:37:00.390000,,1,4.0,,,False,True,19.4,14.4,56.0377358490566,92.303,90.8236037735849,1.0,Japanese Grand Prix,Japan,Suzuka,2025_Japanese Grand Prix_NOR_2.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,0.17458490566038165,31,1.89,1.5000000000000002,1.3,2.2222222222222223,0.6666666666666666,1.3333333333333333,0.26875382428978734,0.16708510683079725,0.3228141570828714,0.20962877994253104,0.03178752769429286
